"","Name","Address","City","State","Zip","Phone_Number"
"1226","FOUR HORSEMEN BREWING COMPANY,","710 FELLOWS ST","SOUTH BEND","IN","46624","(574) 387-5772"
"1236","AMERICAN MULTI-CINEMA, INC.","450 W CHIPPEWA AVE","SOUTH BEND","IN","46614","(574) 299-6060"
"1241","KROC COMMUNITY CENTER","900 W WESTERN AVE","SOUTH BEND","IN","46601","(574) 233-9471"
"1258","SAINT AUGUSTINE SOUP KITCHEN","1501 W WASHINGTON ST","SOUTH BEND","IN","46628","(574) 234-6334"
"1260","CULVER'S OF SOUTH BEND","4402 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 299-9130"
"1265","AMERICAN LEGION POST 50","1633 N BENDIX DR","SOUTH BEND","IN","46628","(574) 287-2696"
"1266","TAQUERIA EL AGUILA","2208 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 287-1537"
"1271","THE BRICK LLC","1145 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 485-1513"
"1305","KILWIN'S CHOCOLATES & ICE CREA","1044 E ANGELA BLVD","SOUTH BEND","IN","46617","(574) 234-1212"
"1315","GIRASOL CARRY OUT","525 N EDDY ST","SOUTH BEND","IN","46617","(574) 251-0073"
"1316","THE BLARNEY STONE","113 E WAYNE ST","SOUTH BEND","IN","46601","(574) 283-0452"
"1319","MULLIGANS BAR & GRILL","1705 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 277-5666"
"1326","SAINT JOSEPH YOUNG MEN'S SOCIE","408 S GRANT ST","SOUTH BEND","IN","46619","(574) 288-3121"
"1328","IRENE'S MARKET","2712 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 237-1707"
"1355","STUDEBAGELS","1801 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 277-4440"
"1357","MURPHY USA #7430","620 W IRELAND RD","SOUTH BEND","IN","46614","(870) 875-7699"
"1391","BEACON BOWL RESTAURANT","4210 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 234-4167"
"1400","CHICK-FIL-A","4555 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 968-0351"
"1432","EVANGEL HTS. UNITED METH. CHUR","114 N IRONWOOD DR","SOUTH BEND","IN","46615","(574) 234-8379"
"1460","NEVERIA TRES MANGOS DE MICHOCC","2518 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 217-8967"
"1470","ALEXANDER'S GRILL, INC.","1841 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 247-1780"
"1489","JOE'S TAVERN","1201 DUNHAM ST","SOUTH BEND","IN","46619","(574) 237-9182"
"1502","V.F.W. POST 9820","4829 LINDEN AVE","SOUTH BEND","IN","46619","(574) 237-9820"
"1518","NORTHERN INDIANA CENTER FOR HI","808 W WASHINGTON ST","SOUTH BEND","IN","46617","(574) 235-9664"
"1528","LINDEN GRILL & GROCERY","1418 LINDEN AVE","SOUTH BEND","IN","46628","(574) 246-1577"
"1529","ELKS LODGE #298","1001 W WESTERN AVE","SOUTH BEND","IN","46617","(574) 232-2678"
"1532","DAGWOOD'S SANDWICH SHOPPE","420 N NILES AVE","SOUTH BEND","IN","46617","(574) 287-3700"
"1552","BUFFALO WILD WINGS OF SOUTH BE","326 W IRELAND RD","SOUTH BEND","IN","46614","(574) 232-2293"
"1556","POLISH NATIONAL ALLIANCE #83","2401 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-0880"
"1571","BON BON'S","1615 MIAMI ST","SOUTH BEND","IN","46613","(574) 232-4492"
"1611","MASTERPIECE CREATIONS/PALAIS","105 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 235-5583"
"1612","QUALITY INN & SUITES","4124 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 288-3800"
"1634","TANNER AND TANNER","1631 LINDEN AVE","SOUTH BEND","IN","46628","(574) 234-6050"
"1648","MT CARMEL MISSIONARY BAPTIST","137 E INDIANA AVE","SOUTH BEND","IN","46613","(574) 287-1451"
"1655","KFC #181","2019 1/2 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 027-3846"
"1691","QUEEN ANNE INN","420 W WASHINGTON ST","SOUTH BEND","IN","46637","(574) 234-5959"
"1692","CIAO'S RESTAURANT","501 N NILES AVE","SOUTH BEND","IN","46617","(574) 289-2426"
"1707","HOWARD PARK GENERAL STORE","609 E JEFFERSON BLVD","SOUTH BEND","IN","46617","(574) 000-0000"
"1729","THE GERMAN CLUB (D.F.V.)","1541 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 232-2101"
"1744","OLIVE STREET CONVENIENCE STORE","815 N OLIVE ST","SOUTH BEND","IN","46619","(574) 287-6312"
"1767","UNITY CHURCH OF PEACE","905 E COLFAX AVE","SOUTH BEND","IN","46617","(574) 233-8004"
"1837","ROSIE'S KAZBAR","2644 W WESTERN AVE","SOUTH BEND","IN","46619-3126","(574) 288-3725"
"1870","F.O.P. LODGE 36","1530 S MAIN ST","SOUTH BEND","IN","46613","(574) 233-3101"
"1915","FERNANDO'S FAMILY RESTAURANT","1007 N BENDIX DR","SOUTH BEND","IN","46628","(574) 232-2008"
"1919","LITTLE CAESAR","4640 S MICHIGAN ST","SOUTH BEND","IN","46614","(847) 286-1140"
"1931","MAIN STREET PUB","2046 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 271-9898"
"1970","SAY ""CHEESECAKE"" BAKERY","213 N MAIN ST","SOUTH BEND","IN","46601","(574) 233-2233"
"2013","RHYTHM","1634 LINCOLN WAY W","SOUTH BEND","IN","46628-2616","(574) 232-6360"
"2022","KJ'S MAIN CAFE, LLC","321 S MAIN ST","SOUTH BEND","IN","46601","(574) 323-7824"
"2145","TOMMY D'S BARBECUE & SEAFOOD","676 LAWNDALE AVE","SOUTH BEND","IN","46628","(574) 288-5799"
"2173","SINAI SYNAGOGUE","1102 E LASALLE AVE","SOUTH BEND","IN","46617","(574) 234-0584"
"2183","CHICK-FIL-A","215 S SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 283-8126"
"2279","BOBO'S MAXWELL SUPREME","601 E JEFFERSON BLVD","SOUTH BEND","IN","46614","(773) 818-3408"
"2312","SUBWAY","323 N EDDY ST","SOUTH BEND","IN","46617","(574) 289-2000"
"2331","DUNKIN DONUTS","4336 S MICHIGAN ST","SOUTH BEND","IN","46614","(269) 903-8337"
"2343","1ST STOP CONCESSIONS","3021 PRAST BLVD","SOUTH BEND","IN","46628","(574) 251-1026"
"2421","VIP WOMANS SOUL FOOD CARRY OUT","342 LINCOLN WAY W","SOUTH BEND","IN","46601","(574) 233-3926"
"2428","CALVERT ROD & GUN CLUB","2203 W EWING AVE","SOUTH BEND","IN","46613","(574) 233-6588"
"2440","NO. 1 CHINESE RESTAURANT","301 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-8888"
"2484","SOUTH BANK LOUNGE","1763 LINCOLN WAY E","SOUTH BEND","IN","46613-3420","(574) 232-1980"
"2549","STUDEBAKER PRIMARY SCHOOL","724 E DUBAIL AVE","SOUTH BEND","IN","46613","(574) 283-7607"
"2566","BREAD 4 LIFE BAKERY","1406 E EWING AVE","SOUTH BEND","IN","46614","(574) 968-7001"
"2651","OUR LADY OF THE ROAD","744 S MAIN ST",NA,NA,"46618","(574) 520-7745"
"2656","SAINTS MEMORIAL C.O.G.I.C.","323 LIBERTY ST","SOUTH BEND","IN","46619-2044","(574) 289-5060"
"2661","U CAN PAINT 2 INC","2045 SOUTH BEND AVE","SOUTH BEND","IN","46637-5642","(574) 387-3839"
"2692","PARAMOUNT RESTAURANT","701 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-7372"
"2757","SMILEY DOGS (HOT DOG CART)","56977 MAYFLOWER RD","SOUTH BEND","IN","46619","(574) 287-7492"
"2759","PORTAGE CONVENIENCE STORE","1409 PORTAGE AVE","SOUTH BEND","IN","46616","(574) 204-2589"
"2823","SUCCESS ACADEMY PRIMARY SCHOOL","3408 ARDMORE TRL","SOUTH BEND","IN","46628","(574) 299-9800"
"2860","THE DOWNTOWN SOUP KITCHEN","333 N MAIN ST","SOUTH BEND","IN","46601","(574) 233-9747"
"3069","DEER RUN CHURCH OF CHRIST","2730 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 289-3338"
"3085","FISH FOR THE SOUL","1525 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 234-7363"
"3091","OLIVE STREET VARIETY STORE","229 N OLIVE ST","SOUTH BEND","IN","46628","(574) 233-9377"
"3093","EXPRESS MART","1702 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 234-2299"
"3437","PEOPLE OF PRAISE CHURCH","107 S GREENLAWN AVE","SOUTH BEND","IN","46601","(574) 234-5088"
"3563","GREATER FRIENDSHIP BAPT. CH.","206 S FALCON ST","SOUTH BEND","IN","46619","(574) 288-7487"
"3567","GRANDPA'S HOUSE OF PANCAKE","4123 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 220-2215"
"4013","LINDEN GRILL","110 N MAIN ST","SOUTH BEND","IN","46601","(574) 246-0250"
"4108","RADIANT HEARTH PIZZERIA LLC","52177 PICKWICK LN","SOUTH BEND","IN","46637","(574) 360-7142"
"4141","OLIVE FOOD MART INC.","421 N OLIVE ST","SOUTH BEND","IN","46628","(574) 234-3664"
"4167","GOLD'S KOSHER MARKET AND DELI","908 E IRELAND RD","SOUTH BEND","IN","46614","(574) 231-8474"
"4245","QUINCY'S CAFE","1725 N IRONWOOD DR","SOUTH BEND","IN","46637","(574) 273-0159"
"4535","YODER MART EXPRESS #9","1245 E IRELAND RD","SOUTH BEND","IN","46614","(574) 299-0666"
"4602","THE OTHER PLACE","450 S CARLISLE ST","SOUTH BEND","IN","46619","(574) 234-7381"
"4832","HOT DIGGIDY DOG","4035 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 299-1588"
